Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](TimeStep),PV1:Generator Produced DC Electricity Rate [W](TimeStep)
 01/01  00:15:00,2524.621459055741,0.0
 01/01  00:30:00,2551.776564215464,0.0
 01/01  00:45:00,2547.3307939478773,0.0
 01/01  01:00:00,2543.5778735231165,0.0
 01/01  01:15:00,2586.189602228199,0.0
 01/01  01:30:00,2623.7053291852703,0.0
 01/01  01:45:00,2660.540849787197,0.0
 01/01  02:00:00,2686.006345566568,0.0
 01/01  02:15:00,2716.130200175868,0.0
 01/01  02:30:00,2752.9318565267763,0.0
 01/01  02:45:00,2774.755930523301,0.0
 01/01  03:00:00,2793.742579802242,0.0
 01/01  03:15:00,2808.762164659589,0.0
 01/01  03:30:00,2831.5785251768416,0.0
 01/01  03:45:00,2853.739511355811,0.0
 01/01  04:00:00,2869.965848066924,0.0
 01/01  04:15:00,2868.475884066041,0.0
 01/01  04:30:00,2878.6210026027497,0.0
 01/01  04:45:00,2898.700317106891,0.0
 01/01  05:00:00,2907.468793746539,0.0
 01/01  05:15:00,2908.836174221248,0.0
 01/01  05:30:00,2916.944927097328,0.0
 01/01  05:45:00,2931.916082573196,0.0
 01/01  06:00:00,4151.563604081705,0.0
 01/01  06:15:00,5526.476401944133,0.0
 01/01  06:30:00,6563.059350988831,0.0
 01/01  06:45:00,6473.798278562977,0.0
 01/01  07:00:00,6609.419342367461,0.0
 01/01  07:15:00,4987.587873894607,0.0
 01/01  07:30:00,5065.034075719072,0.0
 01/01  07:45:00,1867.340144238784,0.0
 01/01  08:00:00,2334.5011879205786,0.0
 01/01  08:15:00,2649.218583117064,0.0
 01/01  08:30:00,2881.2723255700785,0.0
 01/01  08:45:00,2901.055091038196,0.0
 01/01  09:00:00,2940.9319371141323,4.42254184312394
 01/01  09:15:00,2962.0290660693213,6.636070960553505
 01/01  09:30:00,2985.8712669806864,8.567455711858647
 01/01  09:45:00,2994.4134369112603,13.075503313786005
 01/01  10:00:00,2984.2551139010056,17.584897749164295
 01/01  10:15:00,3001.8509114007293,22.079172141076906
 01/01  10:30:00,3017.393258550066,26.572022134563305
 01/01  10:45:00,3031.96011943508,30.419263304730528
 01/01  11:00:00,3035.2560666991976,34.267230819398215
 01/01  11:15:00,3021.716431369595,38.118549423951684
 01/01  11:30:00,3018.4781253907518,41.96867354183648
 01/01  11:45:00,3020.3232921354825,43.6694341401136
 01/01  12:00:00,3011.429798717046,45.374590602967594
 01/01  12:15:00,3002.7852979364475,47.062610990357925
 01/01  12:30:00,3003.338738622416,48.75049654799335
 01/01  12:45:00,3011.369977765296,48.080546636734844
 01/01  13:00:00,3019.5099169405776,47.41668085540876
 01/01  13:15:00,3015.46240507846,46.76075090484507
 01/01  13:30:00,3009.500443944144,46.106143063348824
 01/01  13:45:00,3011.68052608392,48.656059665214485
 01/01  14:00:00,3021.2590108220998,51.18205459471714
 01/01  14:15:00,3022.233367897318,53.71042962559309
