Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](TimeStep),PV1:Generator Produced DC Electricity Rate [W](TimeStep)
 01/01  00:15:00,540.5318242778081,0.0
 01/01  00:30:00,573.5950034187281,0.0
 01/01  00:45:00,547.963927407286,0.0
 01/01  01:00:00,543.6602982590433,0.0
 01/01  01:15:00,573.2826992177993,0.0
 01/01  01:30:00,605.8497426246097,0.0
 01/01  01:45:00,604.4542792724303,0.0
 01/01  02:00:00,575.0877211569505,0.0
 01/01  02:15:00,583.1389089582248,0.0
 01/01  02:30:00,632.8313067259122,0.0
 01/01  02:45:00,644.3612110732342,0.0
 01/01  03:00:00,620.3144754432359,0.0
 01/01  03:15:00,611.8717830309204,0.0
 01/01  03:30:00,635.4183001891114,0.0
 01/01  03:45:00,693.5527663389214,0.0
 01/01  04:00:00,696.4418557399713,0.0
 01/01  04:15:00,676.2934929968948,0.0
 01/01  04:30:00,701.2367058836014,0.0
 01/01  04:45:00,764.9083610713432,0.0
 01/01  05:00:00,788.1727636202731,0.0
 01/01  05:15:00,770.116334593633,0.0
 01/01  05:30:00,766.5601198620826,0.0
 01/01  05:45:00,800.7911166865501,0.0
 01/01  06:00:00,2408.231080469536,0.0
 01/01  06:15:00,4575.576203151822,0.0
 01/01  06:30:00,6163.587223914533,0.0
 01/01  06:45:00,5839.141115271019,0.0
 01/01  07:00:00,5911.181701872215,0.0
 01/01  07:15:00,4188.700197068185,0.0
 01/01  07:30:00,4107.20155951355,0.0
 01/01  07:45:00,406.5317810060377,0.0
 01/01  08:00:00,603.736312668875,0.0
 01/01  08:15:00,675.2541207995685,0.0
 01/01  08:30:00,643.9029033222178,0.0
 01/01  08:45:00,772.0526569570548,0.0
 01/01  09:00:00,925.4056627427868,17.627796514671754
 01/01  09:15:00,766.6069959377235,26.02268562553941
 01/01  09:30:00,806.4893710212206,40.97256079813136
 01/01  09:45:00,793.3947249702273,54.86553751783973
 01/01  10:00:00,730.8479103318402,66.16324552776132
 01/01  10:15:00,714.6158283191564,79.84011841562177
 01/01  10:30:00,731.4967571676948,90.93592693726617
 01/01  10:45:00,734.1034383467252,98.59874031959691
 01/01  11:00:00,701.9684364839898,106.05073259749264
 01/01  11:15:00,663.0149108877922,113.57272551120764
 01/01  11:30:00,657.5742319754278,122.31935213919382
 01/01  11:45:00,688.7057029367181,126.82568038288626
 01/01  12:00:00,679.9802074087823,131.6943300538629
 01/01  12:15:00,534.0378975321642,136.62338637206355
 01/01  12:30:00,530.9457430717816,141.4036577558073
 01/01  12:45:00,673.7593408303524,139.61831633018667
 01/01  13:00:00,692.1905594207437,137.5522429010974
 01/01  13:15:00,670.0717801226648,135.24643880798195
 01/01  13:30:00,629.136006897534,132.75450058256766
 01/01  13:45:00,629.3072798524599,125.04304587119914
 01/01  14:00:00,672.2314174984133,117.47615130784857
 01/01  14:15:00,681.3373088279736,108.73451402273766
 01/01  14:30:00,651.3711047074405,101.85142724515566
 01/01  14:45:00,649.961009606969,92.31952984511966
 01/01  15:00:00,683.3365861014582,82.79960730166886
 01/01  15:15:00,713.698685179299,72.92096777381622
 01/01  15:30:00,717.8479348343476,62.77886522606949
 01/01  15:45:00,701.3072897444866,50.86421278957392
 01/01  16:00:00,716.3912049922221,36.53272973324264
 01/01  16:15:00,1191.2613126509775,23.164048809830827
 01/01  16:30:00,1203.0101591693997,10.013189843684113
 01/01  16:45:00,5078.034795749569,0.0
 01/01  17:00:00,4423.254099756654,0.0
 01/01  17:15:00,4308.200069217398,0.0
 01/01  17:30:00,4324.710328231064,0.0
 01/01  17:45:00,4348.526454969991,0.0
 01/01  18:00:00,4475.212980424063,0.0
