Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](TimeStep),PV1:Generator Produced DC Electricity Rate [W](TimeStep)
 01/01  00:15:00,1970.6393480052168,0.0
 01/01  00:30:00,2009.3583567780825,0.0
 01/01  00:45:00,1982.6785707169197,0.0
 01/01  01:00:00,1962.4957061020375,0.0
 01/01  01:15:00,1973.299588299376,0.0
 01/01  01:30:00,1984.3384403994687,0.0
 01/01  01:45:00,1986.6594482082785,0.0
 01/01  02:00:00,1985.6981283455896,0.0
 01/01  02:15:00,1997.2683959122448,0.0
 01/01  02:30:00,2019.092975441184,0.0
 01/01  02:45:00,2028.7498845321195,0.0
 01/01  03:00:00,2030.90405805268,0.0
 01/01  03:15:00,2040.4637200013235,0.0
 01/01  03:30:00,2056.351679654192,0.0
 01/01  03:45:00,2072.0411992262484,0.0
 01/01  04:00:00,2078.7923579984104,0.0
 01/01  04:15:00,2079.973309075332,0.0
 01/01  04:30:00,2090.806639068674,0.0
 01/01  04:45:00,2109.653342670189,0.0
 01/01  05:00:00,2118.0865245961627,0.0
 01/01  05:15:00,2125.217042943665,0.0
 01/01  05:30:00,2136.456689239584,0.0
 01/01  05:45:00,2154.2323926860918,0.0
 01/01  06:00:00,2174.757031073009,0.0
 01/01  06:15:00,2189.5896938650585,0.0
 01/01  06:30:00,2247.761791450496,0.0
 01/01  06:45:00,2194.524745257031,0.0
 01/01  07:00:00,2215.122765688973,0.0
 01/01  07:15:00,2201.9932539583297,0.0
 01/01  07:30:00,2208.8554983572253,0.0
 01/01  07:45:00,2205.0715199236997,0.0
 01/01  08:00:00,2216.065783371881,0.0
 01/01  08:15:00,2235.628209652306,0.0
 01/01  08:30:00,2249.4950597354464,0.0
 01/01  08:45:00,4262.27320885231,0.0
 01/01  09:00:00,5000.502859610829,14.701101378909556
 01/01  09:15:00,3084.650105771365,21.701577486872534
 01/01  09:30:00,3260.523987225828,31.24006956445686
 01/01  09:45:00,3250.1783991848,46.9285277383796
 01/01  10:00:00,4932.060825675198,61.40173485352388
 01/01  10:15:00,3374.4452708164004,72.77437886779471
 01/01  10:30:00,3431.140410364146,83.89202650494514
 01/01  10:45:00,3449.044974203326,91.55177019533227
 01/01  11:00:00,3439.1008103504514,98.76816733057944
 01/01  11:15:00,7959.048357530766,105.82377104603366
 01/01  11:30:00,7921.77088179545,113.91720221756187
 01/01  11:45:00,4542.360988219968,118.6181159619212
 01/01  12:00:00,3501.3343029390185,123.81967927330004
 01/01  12:15:00,1206.649896106402,128.8988585501974
 01/01  12:30:00,1507.118507698484,133.72160229150154
 01/01  12:45:00,1643.6423033200176,130.82979310943264
 01/01  13:00:00,1826.09729106795,127.56009179631288
 01/01  13:15:00,1947.6711943857988,122.23764576337231
 01/01  13:30:00,1982.8017342194223,118.62486965652329
 01/01  13:45:00,1990.7814021563097,109.57718766301547
 01/01  14:00:00,2005.1230214947948,99.15145816840588
 01/01  14:15:00,2015.5875124141944,90.85946466671042
 01/01  14:30:00,2019.1035243092035,82.71411313298259
 01/01  14:45:00,2032.4513239679704,71.19801598077298
 01/01  15:00:00,2060.687695319527,59.38630149061594
 01/01  15:15:00,2090.4754631258866,45.91217224572244
 01/01  15:30:00,2113.623413298929,33.24891762996351
 01/01  15:45:00,2128.5465706806654,25.66251831091003
 01/01  16:00:00,2148.8714216617136,18.23458114467228
 01/01  16:15:00,4285.307779355899,10.805763077887924
 01/01  16:30:00,3921.735781014538,3.501245973505992
 01/01  16:45:00,3551.09705024517,0.0
 01/01  17:00:00,3649.0639308218338,0.0
 01/01  17:15:00,8148.99314672757,0.0
 01/01  17:30:00,8129.715584973637,0.0
 01/01  17:45:00,4785.709903131412,0.0
 01/01  18:00:00,3867.547668255216,0.0
 01/01  18:15:00,3629.0780327811326,0.0
 01/01  18:30:00,5163.038376680165,0.0
 01/01  18:45:00,6853.529808178166,0.0
 01/01  19:00:00,6810.984711779376,0.0
 01/01  19:15:00,5548.389576086872,0.0
 01/01  19:30:00,4971.854465602311,0.0
 01/01  19:45:00,3506.497039012049,0.0
 01/01  20:00:00,3573.73561942621,0.0
 01/01  20:15:00,3597.447967732204,0.0
 01/01  20:30:00,3580.1828988584134,0.0
 01/01  20:45:00,3598.6216600080693,0.0
 01/01  21:00:00,3628.2425577741774,0.0
 01/01  21:15:00,3623.9417081849615,0.0
 01/01  21:30:00,3585.826212738112,0.0
 01/01  21:45:00,3586.1272646215466,0.0
 01/01  22:00:00,3626.61136507762,0.0
 01/01  22:15:00,3637.199760088035,0.0
 01/01  22:30:00,3615.736456059207,0.0
 01/01  22:45:00,3615.7676265289847,0.0
 01/01  23:00:00,3643.640647355718,0.0
 01/01  23:15:00,1381.3227865628437,0.0
 01/01  23:30:00,1612.2507882668292,0.0
 01/01  23:45:00,1836.7867143071849,0.0
 01/01  24:00:00,2044.7151660996265,0.0
 01/02  00:15:00,2662.1199705890385,0.0
 01/02  00:30:00,2020.011307025738,0.0
 01/02  00:45:00,2185.043245795581,0.0
 01/02  01:00:00,2081.433558585408,0.0
 01/02  01:15:00,2112.3031683427303,0.0
 01/02  01:30:00,2134.4665407558614,0.0
 01/02  01:45:00,2140.2887569710037,0.0
 01/02  02:00:00,2142.6364543688237,0.0
 01/02  02:15:00,2155.2173310112403,0.0
 01/02  02:30:00,2179.961104136621,0.0
 01/02  02:45:00,2190.7454576005007,0.0
 01/02  03:00:00,2196.9768708058045,0.0
 01/02  03:15:00,2203.8651974826257,0.0
 01/02  03:30:00,2215.352827070829,0.0
 01/02  03:45:00,2228.155737397548,0.0
 01/02  04:00:00,2232.8969814488564,0.0
 01/02  04:15:00,2232.226201180153,0.0
 01/02  04:30:00,2241.480250227976,0.0
 01/02  04:45:00,2258.368470375557,0.0
 01/02  05:00:00,2266.127337716592,0.0
 01/02  05:15:00,2268.786447102044,0.0
 01/02  05:30:00,2275.3044225845138,0.0
 01/02  05:45:00,2289.757241519149,0.0
 01/02  06:00:00,2305.4741170754264,0.0
 01/02  06:15:00,2318.5518653210656,0.0
 01/02  06:30:00,2376.712952526391,0.0
 01/02  06:45:00,2323.49133219912,0.0
 01/02  07:00:00,2343.410079827676,0.0
 01/02  07:15:00,2323.268713757432,0.0
 01/02  07:30:00,2324.084554569941,0.0
 01/02  07:45:00,2315.813122554049,0.0
 01/02  08:00:00,2319.4554599193016,0.0
 01/02  08:15:00,2336.8484516506965,0.0
 01/02  08:30:00,2348.0772583248354,0.0
 01/02  08:45:00,4335.8946041212175,0.0
 01/02  09:00:00,5066.394622453367,3.9411404942938564
 01/02  09:15:00,3184.5861446008776,5.910883453773785
 01/02  09:30:00,3382.0456207160905,7.626873010226847
 01/02  09:45:00,3402.228378067908,9.745708258419217
 01/02  10:00:00,5003.743129986535,11.865226988418357
 01/02  10:15:00,3449.6782973258005,13.985731973754879
 01/02  10:30:00,3510.477550161452,16.10702095219772
 01/02  10:45:00,3530.772702077264,19.71676766598729
 01/02  11:00:00,3571.9862927791705,23.327633336064324
 01/02  11:15:00,7962.421292995992,26.940359454044103
 01/02  11:30:00,7925.15278539448,30.554386893804487
 01/02  11:45:00,4875.398802204657,31.189712447577836
 01/02  12:00:00,3684.541864037392,31.826610734608735
 01/02  12:15:00,1518.6996610918518,32.47169110333518
 01/02  12:30:00,2037.7722206466428,33.11730664726415
 01/02  12:45:00,2140.30504913739,29.5060657108901
 01/02  13:00:00,2294.4864051567583,25.896638748645934
 01/02  13:15:00,2457.2963588623743,22.270002770984306
 01/02  13:30:00,2479.8003742508804,18.64896961083961
 01/02  13:45:00,2489.068780641431,16.72997374977051
 01/02  14:00:00,2504.007191391217,14.813075758968978
 01/02  14:15:00,2511.2998797298064,12.90405469693871
 01/02  14:30:00,2510.65125879039,10.996071864311043
 01/02  14:45:00,2518.3506507751554,11.205783132665267
 01/02  15:00:00,2528.8920828705573,11.415355391680137
 01/02  15:15:00,2538.4987812363715,11.62531704760841
 01/02  15:30:00,2538.953671870149,11.836079374547616
 01/02  15:45:00,2538.3721945375573,9.506726970575267
 01/02  16:00:00,2545.558341230977,7.179423527021517
 01/02  16:15:00,4404.956473368271,4.8559490575536834
 01/02  16:30:00,4048.356034995,2.532550059623869
 01/02  16:45:00,3681.956876783108,0.0
 01/02  17:00:00,3917.21625365552,0.0
 01/02  17:15:00,8153.449638485013,0.0
 01/02  17:30:00,8133.996914265101,0.0
 01/02  17:45:00,5200.568095378795,0.0
 01/02  18:00:00,4001.857736539212,0.0
 01/02  18:15:00,3756.294778017867,0.0
 01/02  18:30:00,5265.935916452221,0.0
 01/02  18:45:00,6965.637681458495,0.0
 01/02  19:00:00,6914.043774184797,0.0
 01/02  19:15:00,5641.105173453704,0.0
 01/02  19:30:00,5062.532034046557,0.0
 01/02  19:45:00,3598.940123850653,0.0
 01/02  20:00:00,3668.5645938257953,0.0
 01/02  20:15:00,3690.888037513884,0.0
 01/02  20:30:00,3673.373976419058,0.0
 01/02  20:45:00,3758.07613076252,0.0
 01/02  21:00:00,3724.372909487248,0.0
 01/02  21:15:00,3711.640258089528,0.0
 01/02  21:30:00,3715.828112397025,0.0
 01/02  21:45:00,3723.470025808185,0.0
 01/02  22:00:00,3737.227604725646,0.0
 01/02  22:15:00,3748.039821451155,0.0
 01/02  22:30:00,3753.582040353989,0.0
 01/02  22:45:00,3764.119400514543,0.0
 01/02  23:00:00,3784.328583035759,0.0
 01/02  23:15:00,1574.0720206509504,0.0
 01/02  23:30:00,1892.5762207272303,0.0
 01/02  23:45:00,2092.2535961951507,0.0
 01/02  24:00:00,2285.31801132968,0.0
 01/03  00:15:00,2301.162590055739,0.0
 01/03  00:30:00,2336.2516929749363,0.0
 01/03  00:45:00,2341.698636195912,0.0
 01/03  01:00:00,2353.726307264086,0.0
 01/03  01:15:00,2372.3836828934623,0.0
 01/03  01:30:00,2389.5886868824687,0.0
 01/03  01:45:00,2396.8740251167483,0.0
