Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](TimeStep),PV1:Generator Produced DC Electricity Rate [W](TimeStep)
 01/01  00:15:00,1980.57455429786,0.0
 01/01  00:30:00,1989.2907913802856,0.0
 01/01  00:45:00,1962.73397548167,0.0
 01/01  01:00:00,1943.465435531096,0.0
 01/01  01:15:00,1956.863247898761,0.0
 01/01  01:30:00,1970.827789041701,0.0
 01/01  01:45:00,1976.276880724496,0.0
 01/01  02:00:00,1978.5070761805976,0.0
 01/01  02:15:00,2005.8251093589035,0.0
 01/01  02:30:00,2042.5638743613697,0.0
 01/01  02:45:00,2069.935405617657,0.0
 01/01  03:00:00,2088.920674504337,0.0
 01/01  03:15:00,2100.3116106229263,0.0
 01/01  03:30:00,2114.4519621780137,0.0
 01/01  03:45:00,2129.174217796959,0.0
 01/01  04:00:00,2134.688821528571,0.0
 01/01  04:15:00,2128.490409576175,0.0
 01/01  04:30:00,2132.148780370397,0.0
 01/01  04:45:00,2143.679866592266,0.0
 01/01  05:00:00,2143.750170665372,0.0
 01/01  05:15:00,2141.9671622503515,0.0
 01/01  05:30:00,2143.6588376781087,0.0
 01/01  05:45:00,2155.074331235437,0.0
 01/01  06:00:00,3467.2556922298227,0.0
 01/01  06:15:00,5012.953276960639,0.0
 01/01  06:30:00,6377.345565965449,0.0
 01/01  06:45:00,6249.858250966636,0.0
 01/01  07:00:00,6387.482257796404,0.0
 01/01  07:15:00,4680.855707307897,0.0
 01/01  07:30:00,4739.4161289553895,0.0
 01/01  07:45:00,1243.5865199984858,0.0
 01/01  08:00:00,1507.0271943184448,0.0
 01/01  08:15:00,1785.0847490873666,0.0
 01/01  08:30:00,2093.4713130365994,0.0
 01/01  08:45:00,2207.966777028194,0.0
 01/01  09:00:00,2183.3887935680705,3.930252759238046
 01/01  09:15:00,2224.645581285051,5.900866630037497
 01/01  09:30:00,2252.8496101259,7.615845877957708
 01/01  09:45:00,2266.789691559902,10.158103365033433
 01/01  10:00:00,2270.808028051047,12.701542305184125
 01/01  10:15:00,2295.2723315518247,15.25864330161822
 01/01  10:30:00,2327.9422839018803,17.82156466854866
 01/01  10:45:00,2352.896195942776,19.96430326311713
 01/01  11:00:00,2369.2531627105063,22.11211549194065
 01/01  11:15:00,2380.792432462689,24.250411064894596
 01/01  11:30:00,2396.619319065193,26.390524326289057
 01/01  11:45:00,2422.6196097327843,28.746010342142178
 01/01  12:00:00,2430.571068927864,31.103393801022136
 01/01  12:15:00,2419.500961575034,33.418621736454405
 01/01  12:30:00,2411.4988055943786,35.72889614502546
 01/01  12:45:00,2415.0937843749143,35.267128448670434
 01/01  13:00:00,2412.3819548639544,34.810946044116285
 01/01  13:15:00,2398.840151090025,34.34043988969773
 01/01  13:30:00,2383.572897516012,33.87100643492772
 01/01  13:45:00,2376.7339691777843,32.555406864459144
 01/01  14:00:00,2379.353261933557,31.24398623391245
 01/01  14:15:00,2377.7891139219164,29.958728062837448
 01/01  14:30:00,2372.145130816772,28.675761716436813
 01/01  14:45:00,2375.361793446148,24.01522370045815
 01/01  15:00:00,2388.326195180301,19.36404648095106
 01/01  15:15:00,2394.055945745708,14.716772043542413
 01/01  15:30:00,2393.387459120499,10.078612975286454
 01/01  15:45:00,2386.6912261221587,7.971045322657847
 01/01  16:00:00,2389.2892834332,5.866741754414771
 01/01  16:15:00,2620.659954331324,3.770090804905361
 01/01  16:30:00,2599.496768544348,1.6745182545935695
 01/01  16:45:00,5368.001436725812,0.0
 01/01  17:00:00,5027.690787314972,0.0
 01/01  17:15:00,8178.161128480297,0.0
 01/01  17:30:00,8157.526399946677,0.0
 01/01  17:45:00,6705.910725018906,0.0
 01/01  18:00:00,5232.4085448961,0.0
 01/01  18:15:00,4987.3856534086535,0.0
 01/01  18:30:00,4979.817853001225,0.0
 01/01  18:45:00,6758.658080300025,0.0
 01/01  19:00:00,6823.74222303484,0.0
 01/01  19:15:00,5560.751014430687,0.0
 01/01  19:30:00,4988.093157175317,0.0
 01/01  19:45:00,4867.360651989251,0.0
 01/01  20:00:00,5035.433464740505,0.0
 01/01  20:15:00,8192.544252116126,0.0
 01/01  20:30:00,8103.817436774894,0.0
 01/01  20:45:00,5694.239408260724,0.0
 01/01  21:00:00,5020.766211539163,0.0
 01/01  21:15:00,4993.792193095124,0.0
 01/01  21:30:00,4892.27267439657,0.0
 01/01  21:45:00,4884.727723479753,0.0
 01/01  22:00:00,4931.32950808548,0.0
 01/01  22:15:00,4947.700727927564,0.0
 01/01  22:30:00,3421.4143090490743,0.0
 01/01  22:45:00,1341.6458518534323,0.0
 01/01  23:00:00,1484.1037101361426,0.0
 01/01  23:15:00,1686.4936002137974,0.0
 01/01  23:30:00,1872.3919085187783,0.0
 01/01  23:45:00,2006.2692591540765,0.0
 01/01  24:00:00,2000.808508214392,0.0
 01/02  00:15:00,2636.4714745814445,0.0
 01/02  00:30:00,1992.2933807019067,0.0
 01/02  00:45:00,2157.722410894813,0.0
 01/02  01:00:00,2056.396651715343,0.0
 01/02  01:15:00,2089.8730554213967,0.0
 01/02  01:30:00,2115.6232736384727,0.0
 01/02  01:45:00,2125.6238898502143,0.0
 01/02  02:00:00,2130.029162696318,0.0
 01/02  02:15:00,2152.517815482209,0.0
 01/02  02:30:00,2183.555841747469,0.0
 01/02  02:45:00,2202.3640807725715,0.0
 01/02  03:00:00,2304.375646095576,0.0
 01/02  03:15:00,2217.18447134241,0.0
 01/02  03:30:00,2333.5953377950145,0.0
 01/02  03:45:00,2254.0180184436017,0.0
 01/02  04:00:00,2361.939167696416,0.0
