Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](TimeStep),PV1:Generator Produced DC Electricity Rate [W](TimeStep)
 01/01  00:15:00,1463.1754762133291,0.0
 01/01  00:30:00,1506.8979666302898,0.0
 01/01  00:45:00,1507.905789373465,0.0
 01/01  01:00:00,1558.6549130484982,0.0
 01/01  01:15:00,1564.2255509216611,0.0
 01/01  01:30:00,1577.3429969084527,0.0
 01/01  01:45:00,1577.0028820229334,0.0
 01/01  02:00:00,1571.873013086316,0.0
 01/01  02:15:00,1581.0892452960154,0.0
 01/01  02:30:00,1600.498194566582,0.0
 01/01  02:45:00,1605.3069269289736,0.0
 01/01  03:00:00,1603.8349600690435,0.0
 01/01  03:15:00,1610.8262298678903,0.0
 01/01  03:30:00,1623.7212156426558,0.0
 01/01  03:45:00,1637.7091262259737,0.0
 01/01  04:00:00,1641.6538233752285,0.0
 01/01  04:15:00,1638.8641338845516,0.0
 01/01  04:30:00,1647.938410453938,0.0
 01/01  04:45:00,1663.836434639658,0.0
 01/01  05:00:00,1669.6339601154916,0.0
 01/01  05:15:00,1664.2067652183014,0.0
 01/01  05:30:00,1664.5654321631202,0.0
 01/01  05:45:00,1672.889282733471,0.0
 01/01  06:00:00,2967.0362834221423,0.0
 01/01  06:15:00,5090.661753192479,0.0
 01/01  06:30:00,6446.588180213345,0.0
 01/01  06:45:00,6119.049386793809,0.0
 01/01  07:00:00,6197.680509979261,0.0
 01/01  07:15:00,4485.284480738607,0.0
 01/01  07:30:00,4417.036973529717,0.0
 01/01  07:45:00,820.2840875887621,0.0
 01/01  08:00:00,1171.3199235642062,0.0
 01/01  08:15:00,1328.4597884669056,0.0
 01/01  08:30:00,1519.8713703815838,0.0
 01/01  08:45:00,1565.891451120475,0.0
 01/01  09:00:00,1544.2380402897916,5.194083542490715
 01/01  09:15:00,1488.6108731072625,7.786418140223986
 01/01  09:30:00,1513.447469841704,10.052806881730719
 01/01  09:45:00,1514.0073821581616,13.398693012361333
 01/01  10:00:00,1501.2624400235557,16.741411343856182
 01/01  10:15:00,1499.341074219944,20.074238089453615
 01/01  10:30:00,1499.572870246727,23.401895753465702
 01/01  10:45:00,1496.2226952669012,25.467596021280432
 01/01  11:00:00,1480.805644944564,27.531167122945057
 01/01  11:15:00,1478.4104771239624,29.606697581954325
 01/01  11:30:00,1481.3593943612532,31.681161330218174
 01/01  11:45:00,1489.494457077727,31.456456026284954
 01/01  12:00:00,1490.1991315742678,31.234518169574706
 01/01  12:15:00,1545.4037267047192,31.020951956084833
 01/01  12:30:00,1558.8134435305897,30.80777897712116
 01/01  12:45:00,1669.427338541232,29.343493821929428
 01/01  13:00:00,1678.7114259368664,27.88090525783775
 01/01  13:15:00,1686.4359964727596,26.425032135177908
 01/01  13:30:00,1688.836625183773,24.96897354835839
 01/01  13:45:00,1702.826681993342,22.887368657601105
 01/01  14:00:00,1722.108743171213,20.805958710809627
 01/01  14:15:00,1730.8221019800942,18.724200207991053
 01/01  14:30:00,1731.7499119329918,16.64234976522925
 01/01  14:45:00,1742.015171953967,14.560494439619497
 01/01  15:00:00,1759.074648253296,12.478735752448664
 01/01  15:15:00,1775.5821721856269,10.398895007343718
 01/01  15:30:00,1784.15817578448,8.31871611785394
 01/01  15:45:00,1789.589463604342,6.86307905265139
 01/01  16:00:00,1803.9662796108596,5.4071638721741895
 01/01  16:15:00,2048.928525227575,3.9508296142705897
 01/01  16:30:00,2018.11476589018,2.4946722097248
 01/01  16:45:00,5255.94020851679,0.0
 01/01  17:00:00,4879.8345441362,0.0
 01/01  17:15:00,4777.375941853852,0.0
 01/01  17:30:00,4796.095502138613,0.0
 01/01  17:45:00,4824.103272359031,0.0
 01/01  18:00:00,4952.845264137647,0.0
 01/01  18:15:00,8194.836390065362,0.0
