ev_status,ev_conn,ev_arrival,ev_departure
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,1,0.44804000000000005,0.42458
0.55196,2,0.44804000000000005,0.42458
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.0,0,0.0,0.0
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
0.57542,1,0.42458,0.45931
