timestep,month,day,hour_epw,tariff_type,calibration_status,price_factor,price_eur_per_kWh_at_base_price,RL_GW,demand_proxy_GW,pv_proxy_GW,wind_proxy_GW
1671,3,11,15,weather_driven,historically_calibrated,0.941494,0.160054,9.4267,9.6776,0.1322,0.1187
1672,3,11,16,weather_driven,historically_calibrated,1.008298,0.171411,9.8162,9.9037,0.0868,0.0007
1673,3,11,17,weather_driven,historically_calibrated,1.097168,0.186519,10.307,10.4149,0.0998,0.0081
1674,3,11,18,weather_driven,historically_calibrated,1.229188,0.208962,10.9855,11.0631,0.0531,0.0245
1675,3,11,19,weather_driven,historically_calibrated,1.41334,0.240268,11.8465,11.8543,0.0078,0.0
1676,3,11,20,weather_driven,historically_calibrated,1.385223,0.235488,11.7208,11.7222,0.0,0.0014
1677,3,11,21,weather_driven,historically_calibrated,1.287121,0.218811,11.2663,11.2663,0.0,0.0
1678,3,11,22,weather_driven,historically_calibrated,1.246106,0.211838,11.0685,11.0742,0.0,0.0057
1679,3,11,23,weather_driven,historically_calibrated,1.20793,0.205348,10.88,10.8803,0.0,0.0003
1680,3,11,24,weather_driven,historically_calibrated,0.821549,0.139663,8.6769,8.6772,0.0,0.0003
1681,3,12,1,weather_driven,historically_calibrated,0.835409,0.142019,8.7672,9.0681,0.0,0.3009
1682,3,12,2,weather_driven,historically_calibrated,0.896683,0.152436,9.1546,9.156,0.0,0.0014
1683,3,12,3,weather_driven,historically_calibrated,0.907436,0.154264,9.2207,9.2207,0.0,0.0
1684,3,12,4,weather_driven,historically_calibrated,0.92458,0.157179,9.3251,9.3308,0.0,0.0057
1685,3,12,5,weather_driven,historically_calibrated,0.95128,0.161718,9.4849,9.4873,0.0,0.0024
1686,3,12,6,weather_driven,historically_calibrated,1.067691,0.181507,10.1474,10.1481,0.0,0.0007
1687,3,12,7,weather_driven,historically_calibrated,1.349984,0.229497,11.5604,11.5604,0.0,0.0
1688,3,12,8,weather_driven,historically_calibrated,1.598815,0.271799,12.6304,12.6382,0.0078,0.0
1689,3,12,9,weather_driven,historically_calibrated,1.531305,0.260322,12.3537,12.3874,0.0337,0.0
1690,3,12,10,weather_driven,historically_calibrated,1.427031,0.242595,11.907,11.9923,0.0661,0.0193
1691,3,12,11,weather_driven,historically_calibrated,1.274816,0.216719,11.2075,11.3319,0.1244,0.0
1692,3,12,12,weather_driven,historically_calibrated,1.112326,0.189095,10.3878,10.6405,0.2527,0.0
1693,3,12,13,weather_driven,historically_calibrated,0.962088,0.163555,9.5487,9.9,0.3512,0.0
1694,3,12,14,weather_driven,historically_calibrated,0.856435,0.145594,8.9022,9.825,0.5223,0.4005
1695,3,12,15,weather_driven,historically_calibrated,1.011658,0.171982,9.8353,10.3584,0.3875,0.1356
1696,3,12,16,weather_driven,historically_calibrated,1.070378,0.181964,10.1621,10.6535,0.1594,0.332
1697,3,12,17,weather_driven,historically_calibrated,1.18463,0.201387,10.7628,10.9149,0.1464,0.0057
1698,3,12,18,weather_driven,historically_calibrated,1.518707,0.25818,12.301,12.3835,0.0518,0.0306
1699,3,12,19,weather_driven,historically_calibrated,1.622054,0.275749,12.7235,13.1266,0.0026,0.4005
1700,3,12,20,weather_driven,historically_calibrated,1.694498,0.288065,13.0071,13.2789,0.0,0.2718
1701,3,12,21,weather_driven,historically_calibrated,1.608988,0.273528,12.6713,12.8254,0.0,0.1541
1702,3,12,22,weather_driven,historically_calibrated,1.30592,0.222006,11.3554,12.371,0.0,1.0156
1703,3,12,23,weather_driven,historically_calibrated,1.223066,0.207921,10.9553,12.0401,0.0,1.0848
1704,3,12,24,weather_driven,historically_calibrated,0.674647,0.11469,7.6534,9.0466,0.0,1.3932
1705,3,13,1,weather_driven,historically_calibrated,0.823528,0.14,8.6899,10.0831,0.0,1.3932
1706,3,13,2,weather_driven,historically_calibrated,0.653351,0.11107,7.4937,10.4154,0.0,2.9217
1707,3,13,3,weather_driven,historically_calibrated,0.879174,0.14946,9.0458,10.5242,0.0,1.4784
1708,3,13,4,weather_driven,historically_calibrated,0.776837,0.132062,8.3788,9.536,0.0,1.1571
1709,3,13,5,weather_driven,historically_calibrated,0.875762,0.148879,9.0244,9.7377,0.0,0.7133
1710,3,13,6,weather_driven,historically_calibrated,1.14741,0.19506,10.5719,11.0498,0.0,0.4779
1711,3,13,7,weather_driven,historically_calibrated,1.391194,0.236503,11.7476,12.1482,0.0,0.4005
1712,3,13,8,weather_driven,historically_calibrated,1.387191,0.235822,11.7296,12.1444,0.0143,0.4005
1713,3,13,9,weather_driven,historically_calibrated,1.33246,0.226518,11.4795,11.9992,0.0816,0.4381
1714,3,13,10,weather_driven,historically_calibrated,1.392986,0.236808,11.7557,12.6514,0.2346,0.6611
1715,3,13,11,weather_driven,historically_calibrated,1.225009,0.208251,10.9649,12.1361,0.4031,0.7682
1716,3,13,12,weather_driven,historically_calibrated,1.04397,0.177475,10.0167,11.53,0.4977,1.0156
1717,3,13,13,weather_driven,historically_calibrated,1.046196,0.177853,10.0291,11.6072,0.5625,1.0156
1718,3,13,14,weather_driven,historically_calibrated,1.023858,0.174056,9.9043,11.7028,0.4873,1.3112
1719,3,13,15,weather_driven,historically_calibrated,1.150233,0.19554,10.5865,12.4476,0.4679,1.3932
1720,3,13,16,weather_driven,historically_calibrated,1.343683,0.228426,11.5314,13.0474,0.2048,1.3112
1721,3,13,17,weather_driven,historically_calibrated,1.61536,0.274611,12.6968,13.8122,0.0998,1.0156
1722,3,13,18,weather_driven,historically_calibrated,1.844463,0.313559,13.5646,14.6528,0.0726,1.0156
1723,3,13,19,weather_driven,historically_calibrated,1.364124,0.231901,11.6251,12.9455,0.0091,1.3112
1724,3,13,20,weather_driven,historically_calibrated,1.415339,0.240608,11.8553,12.7415,0.0,0.8861
1725,3,13,21,weather_driven,historically_calibrated,1.357242,0.230731,11.5937,12.3619,0.0,0.7682
1726,3,13,22,weather_driven,historically_calibrated,1.275891,0.216901,11.2126,11.9259,0.0,0.7133
1727,3,13,23,weather_driven,historically_calibrated,1.267821,0.21553,11.1738,11.5059,0.0,0.332
1728,3,13,24,weather_driven,historically_calibrated,0.902773,0.153471,9.1921,9.3462,0.0,0.1541
1729,3,14,1,weather_driven,historically_calibrated,1.049174,0.17836,10.0456,10.1643,0.0,0.1187
1730,3,14,2,weather_driven,historically_calibrated,1.068604,0.181663,10.1524,10.1717,0.0,0.0193
1731,3,14,3,weather_driven,historically_calibrated,1.050309,0.178553,10.0519,10.1169,0.0,0.065
1732,3,14,4,weather_driven,historically_calibrated,1.116176,0.18975,10.4082,10.4388,0.0,0.0306
1733,3,14,5,weather_driven,historically_calibrated,1.119878,0.190379,10.4278,10.4471,0.0,0.0193
1734,3,14,6,weather_driven,historically_calibrated,1.162833,0.197682,10.6515,10.7063,0.0,0.0548
1735,3,14,7,weather_driven,historically_calibrated,1.40222,0.238377,11.797,11.8276,0.0,0.0306
1736,3,14,8,weather_driven,historically_calibrated,1.514558,0.257475,12.2836,12.309,0.0143,0.0111
1737,3,14,9,weather_driven,historically_calibrated,1.511914,0.257025,12.2725,12.332,0.035,0.0245
1738,3,14,10,weather_driven,historically_calibrated,1.429122,0.242951,11.9162,12.1571,0.0868,0.1541
1739,3,14,11,weather_driven,historically_calibrated,1.283607,0.218213,11.2495,11.6536,0.1322,0.2718
1740,3,14,12,weather_driven,historically_calibrated,1.448252,0.246203,11.9999,12.2625,0.1594,0.1032
1741,3,14,13,weather_driven,historically_calibrated,1.423386,0.241976,11.8909,12.1762,0.2203,0.065
1742,3,14,14,weather_driven,historically_calibrated,1.417059,0.2409,11.863,12.0158,0.1283,0.0245
1743,3,14,15,weather_driven,historically_calibrated,1.445243,0.245691,11.9868,12.1797,0.1737,0.0193
1744,3,14,16,weather_driven,historically_calibrated,1.559352,0.26509,12.4698,12.6577,0.1879,0.0
1745,3,14,17,weather_driven,historically_calibrated,1.731816,0.294409,13.1494,13.2907,0.1413,0.0
1746,3,14,18,weather_driven,historically_calibrated,1.951066,0.331681,13.9388,13.9959,0.057,0.0
1747,3,14,19,weather_driven,historically_calibrated,1.99446,0.339058,14.0864,14.0929,0.0065,0.0
1748,3,14,20,weather_driven,historically_calibrated,1.581992,0.268939,12.5623,12.5623,0.0,0.0
1749,3,14,21,weather_driven,historically_calibrated,1.54722,0.263027,12.4198,12.4198,0.0,0.0
1750,3,14,22,weather_driven,historically_calibrated,1.456835,0.247662,12.0372,12.0372,0.0,0.0
1751,3,14,23,weather_driven,historically_calibrated,1.373139,0.233434,11.6661,11.6661,0.0,0.0
1752,3,14,24,weather_driven,historically_calibrated,0.986014,0.167622,9.6883,9.6886,0.0,0.0003
1753,3,15,1,weather_driven,historically_calibrated,0.942232,0.160179,9.4311,9.4335,0.0,0.0024
1754,3,15,2,weather_driven,historically_calibrated,0.962492,0.163624,9.5511,9.5623,0.0,0.0111
1755,3,15,3,weather_driven,historically_calibrated,0.980089,0.166615,9.654,9.6688,0.0,0.0148
1756,3,15,4,weather_driven,historically_calibrated,0.998979,0.169826,9.7629,9.7822,0.0,0.0193
1757,3,15,5,weather_driven,historically_calibrated,1.046305,0.177872,10.0297,10.0298,0.0,0.0001
1758,3,15,6,weather_driven,historically_calibrated,1.091576,0.185568,10.2769,10.2769,0.0,0.0
1759,3,15,7,weather_driven,historically_calibrated,1.625166,0.276278,12.7359,12.7359,0.0,0.0
1760,3,15,8,weather_driven,historically_calibrated,1.622972,0.275905,12.7272,12.7479,0.0207,0.0
1761,3,15,9,weather_driven,historically_calibrated,1.519527,0.25832,12.3045,12.3874,0.0829,0.0
1762,3,15,10,weather_driven,historically_calibrated,1.424453,0.242157,11.8956,12.0473,0.1516,0.0
1763,3,15,11,weather_driven,historically_calibrated,1.350155,0.229526,11.5612,11.7608,0.1996,0.0
1764,3,15,12,weather_driven,historically_calibrated,1.291237,0.21951,11.2859,11.4777,0.1918,0.0
1765,3,15,13,weather_driven,historically_calibrated,1.538309,0.261513,12.3829,12.5384,0.1555,0.0
1766,3,15,14,weather_driven,historically_calibrated,1.437482,0.244372,11.9529,12.1201,0.1672,0.0
1767,3,15,15,weather_driven,historically_calibrated,1.407352,0.23925,11.8199,12.0726,0.2527,0.0
1768,3,15,16,weather_driven,historically_calibrated,1.494263,0.254025,12.1978,12.4907,0.2929,0.0
1769,3,15,17,weather_driven,historically_calibrated,1.706944,0.29018,13.0549,13.2328,0.1698,0.0081
1770,3,15,18,weather_driven,historically_calibrated,1.930664,0.328213,13.8685,13.9959,0.0726,0.0548
1771,3,15,19,weather_driven,historically_calibrated,1.97712,0.33611,14.0277,14.0929,0.0104,0.0548
1772,3,15,20,weather_driven,historically_calibrated,1.622366,0.275802,12.7247,12.8012,0.0,0.0764
1773,3,15,21,weather_driven,historically_calibrated,1.541888,0.262121,12.3977,12.5936,0.0,0.1959
1774,3,15,22,weather_driven,historically_calibrated,1.450158,0.246527,12.0082,12.2041,0.0,0.1959
1775,3,15,23,weather_driven,historically_calibrated,1.410572,0.239797,11.8342,11.8798,0.0,0.0457
1776,3,15,24,weather_driven,historically_calibrated,1.00045,0.170076,9.7713,9.817,0.0,0.0457
1777,3,16,1,weather_driven,historically_calibrated,0.929612,0.158034,9.3554,9.4741,0.0,0.1187
1778,3,16,2,weather_driven,historically_calibrated,0.93076,0.158229,9.3623,9.481,0.0,0.1187
1779,3,16,3,weather_driven,historically_calibrated,0.945589,0.16075,9.4511,9.5059,0.0,0.0548
1780,3,16,4,weather_driven,historically_calibrated,0.944865,0.160627,9.4468,9.536,0.0,0.0892
1781,3,16,5,weather_driven,historically_calibrated,1.165008,0.198051,10.6627,10.7391,0.0,0.0764
1782,3,16,6,weather_driven,historically_calibrated,1.195516,0.203238,10.8177,10.921,0.0,0.1032
1783,3,16,7,weather_driven,historically_calibrated,1.434103,0.243797,11.9381,12.0413,0.0,0.1032
1784,3,16,8,weather_driven,historically_calibrated,1.434471,0.24386,11.9397,12.0896,0.0143,0.1356
1785,3,16,9,weather_driven,historically_calibrated,1.406875,0.239169,11.8177,11.9437,0.0804,0.0457
1786,3,16,10,weather_driven,historically_calibrated,1.555679,0.264466,12.4547,12.8161,0.2074,0.1541
1787,3,16,11,weather_driven,historically_calibrated,1.419249,0.241272,11.8727,12.1897,0.1814,0.1356
1788,3,16,12,weather_driven,historically_calibrated,1.224559,0.208175,10.9627,11.53,0.3227,0.2447
1789,3,16,13,weather_driven,historically_calibrated,1.130148,0.192125,10.4818,11.2968,0.4497,0.3652
1790,3,16,14,weather_driven,historically_calibrated,0.999036,0.169836,9.7633,10.8682,0.5404,0.5645
1791,3,16,15,weather_driven,historically_calibrated,1.075907,0.182904,10.1922,11.269,0.4653,0.6116
1792,3,16,16,weather_driven,historically_calibrated,1.14212,0.19416,10.5444,12.101,0.324,1.2326
1793,3,16,17,weather_driven,historically_calibrated,1.213645,0.20632,10.9085,13.0589,0.1931,1.9573
1794,3,16,18,weather_driven,historically_calibrated,1.336393,0.227187,11.4977,13.9959,0.0907,2.4074
1795,3,16,19,weather_driven,historically_calibrated,1.178638,0.200368,10.7323,12.7039,0.0143,1.9573
1796,3,16,20,weather_driven,historically_calibrated,1.292898,0.219793,11.2938,12.8609,0.0,1.5671
1797,3,16,21,weather_driven,historically_calibrated,1.395708,0.23727,11.7679,12.5936,0.0,0.8257
1798,3,16,22,weather_driven,historically_calibrated,1.364854,0.232025,11.6285,12.1485,0.0,0.52
1799,3,16,23,weather_driven,historically_calibrated,1.348715,0.229282,11.5546,11.8264,0.0,0.2718
1800,3,16,24,weather_driven,historically_calibrated,0.931087,0.158285,9.3643,9.5602,0.0,0.1959
1801,3,17,1,weather_driven,historically_calibrated,0.921207,0.156605,9.3046,9.5005,0.0,0.1959
1802,3,17,2,weather_driven,historically_calibrated,0.942218,0.160177,9.431,9.5075,0.0,0.0764
1803,3,17,3,weather_driven,historically_calibrated,0.951084,0.161684,9.4837,9.4949,0.0,0.0111
1804,3,17,4,weather_driven,historically_calibrated,0.961738,0.163496,9.5467,9.5659,0.0,0.0193
1805,3,17,5,weather_driven,historically_calibrated,1.005361,0.170911,9.7994,9.8032,0.0,0.0038
1806,3,17,6,weather_driven,historically_calibrated,1.039695,0.176748,9.993,10.0078,0.0,0.0148
1807,3,17,7,weather_driven,historically_calibrated,1.266022,0.215224,11.1652,11.1763,0.0,0.0111
1808,3,17,8,weather_driven,historically_calibrated,1.258917,0.214016,11.1308,11.1729,0.0272,0.0148
1809,3,17,9,weather_driven,historically_calibrated,1.409894,0.239682,11.8312,11.9577,0.0959,0.0306
1810,3,17,10,weather_driven,historically_calibrated,1.283001,0.21811,11.2467,11.4877,0.1646,0.0764
1811,3,17,11,weather_driven,historically_calibrated,1.145375,0.194714,10.5613,10.9186,0.254,0.1032
1812,3,17,12,weather_driven,historically_calibrated,1.044468,0.17756,10.0195,10.4151,0.3499,0.0457
1813,3,17,13,weather_driven,historically_calibrated,1.027129,0.174612,9.9226,10.3454,0.3771,0.0457
1814,3,17,14,weather_driven,historically_calibrated,0.989082,0.168144,9.706,9.9988,0.2683,0.0245
1815,3,17,15,weather_driven,historically_calibrated,1.21412,0.2064,10.9109,11.2053,0.2488,0.0457
1816,3,17,16,weather_driven,historically_calibrated,1.260553,0.214294,11.1387,11.4402,0.1983,0.1032
1817,3,17,17,weather_driven,historically_calibrated,1.346705,0.22894,11.5453,11.8543,0.1348,0.1741
1818,3,17,18,weather_driven,historically_calibrated,1.489092,0.253146,12.1758,12.4367,0.0415,0.2194
1819,3,17,19,weather_driven,historically_calibrated,1.53023,0.260139,12.3492,12.4654,0.013,0.1032
1820,3,17,20,weather_driven,historically_calibrated,1.498736,0.254785,12.2168,12.2716,0.0,0.0548
1821,3,17,21,weather_driven,historically_calibrated,1.485691,0.252567,12.1613,12.1725,0.0,0.0111
1822,3,17,22,weather_driven,historically_calibrated,1.447244,0.246031,11.9955,11.9955,0.0,0.0
1823,3,17,23,weather_driven,historically_calibrated,1.319894,0.224382,11.421,11.421,0.0,0.0
1824,3,17,24,weather_driven,historically_calibrated,0.895902,0.152303,9.1498,9.1498,0.0,0.0
1825,3,18,1,weather_driven,historically_calibrated,0.833299,0.141661,8.7535,8.7535,0.0,0.0
1826,3,18,2,weather_driven,historically_calibrated,0.863454,0.146787,8.9468,8.9468,0.0,0.0
1827,3,18,3,weather_driven,historically_calibrated,0.93411,0.158799,9.3825,9.3825,0.0,0.0
1828,3,18,4,weather_driven,historically_calibrated,0.977938,0.16625,9.6415,9.6415,0.0,0.0
1829,3,18,5,weather_driven,historically_calibrated,0.889839,0.151273,9.1122,9.1122,0.0,0.0
1830,3,18,6,weather_driven,historically_calibrated,0.973018,0.165413,9.6128,9.6128,0.0,0.0
1831,3,18,7,weather_driven,historically_calibrated,1.439197,0.244663,11.9604,11.9628,0.0,0.0024
1832,3,18,8,weather_driven,historically_calibrated,1.488466,0.253039,12.1731,12.2328,0.022,0.0376
1833,3,18,9,weather_driven,historically_calibrated,1.464106,0.248898,12.0687,12.2638,0.0765,0.1187
1834,3,18,10,weather_driven,historically_calibrated,1.302292,0.22139,11.3383,11.8414,0.1711,0.332
1835,3,18,11,weather_driven,historically_calibrated,1.062262,0.180585,10.1177,11.0665,0.2877,0.6611
1836,3,18,12,weather_driven,historically_calibrated,0.916353,0.15578,9.2752,10.4632,0.4199,0.7682
1837,3,18,13,weather_driven,historically_calibrated,1.024877,0.174229,9.91,11.4401,0.5145,1.0156
1838,3,18,14,weather_driven,historically_calibrated,1.023783,0.174043,9.9038,11.4384,0.4497,1.0848
1839,3,18,15,weather_driven,historically_calibrated,1.12049,0.190483,10.431,11.6982,0.381,0.8861
1840,3,18,16,weather_driven,historically_calibrated,1.33782,0.227429,11.5043,12.0549,0.3059,0.2447
1841,3,18,17,weather_driven,historically_calibrated,1.417482,0.240972,11.8648,12.7605,0.2346,0.6611
1842,3,18,18,weather_driven,historically_calibrated,1.533724,0.260733,12.3638,13.6454,0.1244,1.1571
1843,3,18,19,weather_driven,historically_calibrated,1.24183,0.211111,11.0476,12.4654,0.0246,1.3932
1844,3,18,20,weather_driven,historically_calibrated,1.257745,0.213817,11.1251,12.4364,0.0,1.3112
1845,3,18,21,weather_driven,historically_calibrated,1.252521,0.212929,11.0998,12.3324,0.0,1.2326
1846,3,18,22,weather_driven,historically_calibrated,1.094322,0.186035,10.2917,12.0467,0.0,1.755
1847,3,18,23,weather_driven,historically_calibrated,0.973533,0.165501,9.6158,11.4701,0.0,1.8543
1848,3,18,24,weather_driven,historically_calibrated,0.626798,0.106556,7.2902,9.4648,0.0,2.1746
1849,3,19,1,weather_driven,historically_calibrated,0.725014,0.123252,8.019,10.0831,0.0,2.0641
1850,3,19,2,weather_driven,historically_calibrated,0.74499,0.126648,8.1596,10.3342,0.0,2.1746
1851,3,19,3,weather_driven,historically_calibrated,0.782833,0.133082,8.4194,10.4835,0.0,2.0641
1852,3,19,4,weather_driven,historically_calibrated,0.800645,0.13611,8.5389,10.603,0.0,2.0641
1853,3,19,5,weather_driven,historically_calibrated,0.799843,0.135973,8.5336,10.8226,0.0,2.289
1854,3,19,6,weather_driven,historically_calibrated,0.823806,0.140047,8.6917,11.2215,0.0,2.5298
1855,3,19,7,weather_driven,historically_calibrated,1.345949,0.228811,11.5419,14.0717,0.0,2.5298
1856,3,19,8,weather_driven,historically_calibrated,1.423766,0.24204,11.8926,14.3389,0.0389,2.4074
1857,3,19,9,weather_driven,historically_calibrated,1.273962,0.216573,11.2034,13.8848,0.1516,2.5298
1858,3,19,10,weather_driven,historically_calibrated,0.968609,0.164663,9.587,12.9809,0.3331,3.0608
1859,3,19,11,weather_driven,historically_calibrated,0.735779,0.125082,8.0951,12.1361,0.5365,3.5045
1860,3,19,12,weather_driven,historically_calibrated,0.624637,0.106188,7.2734,11.4777,0.6998,3.5045
1861,3,19,13,weather_driven,historically_calibrated,0.788398,0.134028,8.4569,12.4349,0.7737,3.2043
1862,3,19,14,weather_driven,historically_calibrated,0.778431,0.132333,8.3896,12.3287,0.7348,3.2043
1863,3,19,15,weather_driven,historically_calibrated,0.891205,0.151505,9.1207,12.5011,0.5936,2.7869
1864,3,19,16,weather_driven,historically_calibrated,1.026134,0.174443,9.9171,13.1031,0.3992,2.7869
1865,3,19,17,weather_driven,historically_calibrated,1.241209,0.211006,11.0446,14.044,0.2125,2.7869
1866,3,19,18,weather_driven,historically_calibrated,1.527685,0.259706,12.3386,14.9514,0.0829,2.5298
1867,3,19,19,weather_driven,historically_calibrated,1.429637,0.243038,11.9185,13.7909,0.0181,1.8543
1868,3,19,20,weather_driven,historically_calibrated,1.504343,0.255738,12.2405,13.9955,0.0,1.755
1869,3,19,21,weather_driven,historically_calibrated,1.510587,0.2568,12.2669,13.9262,0.0,1.6593
1870,3,19,22,weather_driven,historically_calibrated,1.48823,0.252999,12.1721,13.6506,0.0,1.4784
1871,3,19,23,weather_driven,historically_calibrated,1.412753,0.240168,11.8439,13.3223,0.0,1.4784
1872,3,19,24,weather_driven,historically_calibrated,1.002976,0.170506,9.7858,10.8014,0.0,1.0156
1873,3,20,1,weather_driven,historically_calibrated,0.984631,0.167387,9.6803,10.4484,0.0,0.7682
1874,3,20,2,weather_driven,historically_calibrated,0.965695,0.164168,9.5699,10.4561,0.0,0.8861
1875,3,20,3,weather_driven,historically_calibrated,0.966524,0.164309,9.5748,10.5242,0.0,0.9494
1876,3,20,4,weather_driven,historically_calibrated,1.005272,0.170896,9.7989,10.685,0.0,0.8861
1877,3,20,5,weather_driven,historically_calibrated,1.073594,0.182511,10.1796,10.9478,0.0,0.7682
1878,3,20,6,weather_driven,historically_calibrated,1.149387,0.195396,10.5822,11.3503,0.0,0.7682
1879,3,20,7,weather_driven,historically_calibrated,1.772955,0.301402,13.3035,14.0717,0.0,0.7682
1880,3,20,8,weather_driven,historically_calibrated,1.787266,0.303835,13.3564,14.284,0.0415,0.8861
1881,3,20,9,weather_driven,historically_calibrated,1.594944,0.27114,12.6148,13.7184,0.1542,0.9494
1882,3,20,10,weather_driven,historically_calibrated,1.341439,0.228045,11.5211,12.8711,0.3344,1.0156
1883,3,20,11,weather_driven,historically_calibrated,1.076053,0.182929,10.193,11.8144,0.5365,1.0848
1884,3,20,12,weather_driven,historically_calibrated,1.105531,0.18794,10.3517,12.0009,0.6998,0.9494
1885,3,20,13,weather_driven,historically_calibrated,1.050115,0.17852,10.0508,11.7106,0.7737,0.8861
1886,3,20,14,weather_driven,historically_calibrated,0.983626,0.167216,9.6745,11.4942,0.7348,1.0848
1887,3,20,15,weather_driven,historically_calibrated,1.044412,0.17755,10.0192,11.6976,0.5936,1.0848
1888,3,20,16,weather_driven,historically_calibrated,1.177343,0.200148,10.7257,12.2124,0.4018,1.0848
1889,3,20,17,weather_driven,historically_calibrated,1.403169,0.238539,11.8012,13.1748,0.2164,1.1571
1890,3,20,18,weather_driven,historically_calibrated,1.635182,0.277981,12.7756,14.175,0.0881,1.3112
1891,3,20,19,weather_driven,historically_calibrated,1.48554,0.252542,12.1607,13.0662,0.0194,0.8861
1892,3,20,20,weather_driven,historically_calibrated,1.554796,0.264315,12.4511,13.2192,0.0,0.7682
1893,3,20,21,weather_driven,historically_calibrated,1.54286,0.262286,12.4017,13.1151,0.0,0.7133
1894,3,20,22,weather_driven,historically_calibrated,1.533484,0.260692,12.3628,12.9273,0.0,0.5645
1895,3,20,23,weather_driven,historically_calibrated,1.501205,0.255205,12.2273,12.6278,0.0,0.4005
1896,3,20,24,weather_driven,historically_calibrated,1.053308,0.179062,10.0684,10.2878,0.0,0.2194
1897,3,21,1,weather_driven,historically_calibrated,1.010332,0.171756,9.8277,10.0019,0.0,0.1741
1898,3,21,2,weather_driven,historically_calibrated,1.065283,0.181098,10.1343,10.2529,0.0,0.1187
1899,3,21,3,weather_driven,historically_calibrated,1.093041,0.185817,10.2848,10.3613,0.0,0.0764
1900,3,21,4,weather_driven,historically_calibrated,1.064063,0.180891,10.1276,10.1926,0.0,0.065
1901,3,21,5,weather_driven,historically_calibrated,1.049653,0.178441,10.0482,10.1132,0.0,0.065
1902,3,21,6,weather_driven,historically_calibrated,1.082359,0.184001,10.2272,10.3628,0.0,0.1356
1903,3,21,7,weather_driven,historically_calibrated,1.388389,0.236026,11.735,12.255,0.0,0.52
1904,3,21,8,weather_driven,historically_calibrated,1.337247,0.227332,11.5017,12.0896,0.0233,0.5645
1905,3,21,9,weather_driven,historically_calibrated,1.317071,0.223902,11.4078,12.6092,0.1166,1.0848
1906,3,21,10,weather_driven,historically_calibrated,1.00617,0.171049,9.804,12.1022,0.3408,1.9573
1907,3,21,11,weather_driven,historically_calibrated,0.796534,0.135411,8.5115,11.3319,0.5314,2.289
1908,3,21,12,weather_driven,historically_calibrated,0.511945,0.087031,6.3459,10.6929,0.6856,3.6614
1909,3,21,13,weather_driven,historically_calibrated,0.406862,0.069167,5.3741,10.3138,0.6039,4.3358
1910,3,21,14,weather_driven,historically_calibrated,0.442001,0.07514,5.7122,10.3466,0.6454,3.9891
1911,3,21,15,weather_driven,historically_calibrated,0.425766,0.07238,5.5577,10.6262,0.5521,4.5164
1912,3,21,16,weather_driven,historically_calibrated,0.470547,0.079993,5.9768,11.2659,0.3966,4.8926
1913,3,21,17,weather_driven,historically_calibrated,0.649008,0.110331,7.4608,12.1897,0.2125,4.5164
1914,3,21,18,weather_driven,historically_calibrated,1.006301,0.171071,9.8048,13.3987,0.0894,3.5045
1915,3,21,19,weather_driven,historically_calibrated,0.983889,0.167261,9.676,14.0325,0.0207,4.3358
1916,3,21,20,weather_driven,historically_calibrated,1.032827,0.175581,9.9546,12.7415,0.0,2.7869
1917,3,21,21,weather_driven,historically_calibrated,1.096255,0.186363,10.3021,12.7095,0.0,2.4074
1918,3,21,22,weather_driven,historically_calibrated,1.128625,0.191866,10.4739,12.5379,0.0,2.0641
1919,3,21,23,weather_driven,historically_calibrated,1.172563,0.199336,10.7014,12.3607,0.0,1.6593
1920,3,21,24,weather_driven,historically_calibrated,0.828669,0.140874,8.7234,10.1166,0.0,1.3932
1921,3,22,1,weather_driven,historically_calibrated,0.81128,0.137918,8.6094,9.9207,0.0,1.3112
1922,3,22,2,weather_driven,historically_calibrated,0.849485,0.144412,8.8578,10.0904,0.0,1.2326
1923,3,22,3,weather_driven,historically_calibrated,0.884965,0.150444,9.0819,10.2391,0.0,1.1571
1924,3,22,4,weather_driven,historically_calibrated,0.898398,0.152728,9.1652,10.3978,0.0,1.2326
1925,3,22,5,weather_driven,historically_calibrated,0.946549,0.160913,9.4568,10.614,0.0,1.1571
1926,3,22,6,weather_driven,historically_calibrated,1.016446,0.172796,9.8624,10.878,0.0,1.0156
1927,3,22,7,weather_driven,historically_calibrated,1.593168,0.270838,12.6076,13.3771,0.0013,0.7682
1928,3,22,8,weather_driven,historically_calibrated,1.518457,0.258138,12.3,12.9125,0.048,0.5645
1929,3,22,9,weather_driven,historically_calibrated,1.390313,0.236353,11.7437,12.3874,0.1659,0.4779
1930,3,22,10,weather_driven,historically_calibrated,1.319241,0.224271,11.4179,12.6514,0.3473,0.8861
1931,3,22,11,weather_driven,historically_calibrated,1.009098,0.171547,9.8207,11.7608,0.5469,1.3932
1932,3,22,12,weather_driven,historically_calibrated,0.824477,0.140161,8.6961,11.0591,0.7037,1.6593
1933,3,22,13,weather_driven,historically_calibrated,0.722317,0.122794,7.9998,10.4173,0.7582,1.6593
1934,3,22,14,weather_driven,historically_calibrated,0.711662,0.120982,7.9237,10.2945,0.7115,1.6593
1935,3,22,15,weather_driven,historically_calibrated,0.789889,0.134281,8.467,10.1441,0.5923,1.0848
1936,3,22,16,weather_driven,historically_calibrated,0.951911,0.161825,9.4887,10.7649,0.3901,0.8861
1937,3,22,17,weather_driven,historically_calibrated,1.18614,0.201644,10.7704,11.0888,0.1827,0.1356
