timestep,month,day,hour_epw,tariff_type,calibration_status,price_factor,price_eur_per_kWh_at_base_price,RL_GW,demand_proxy_GW,pv_proxy_GW,wind_proxy_GW
1,1,1,1,weather_driven,historically_calibrated,0.408993,0.069529,3.8991,7.4036,0.0,3.5045
2,1,1,2,weather_driven,historically_calibrated,0.399977,0.067996,3.8289,7.4903,0.0,3.6614
3,1,1,3,weather_driven,historically_calibrated,0.492072,0.083652,4.5193,7.3062,0.0,2.7869
4,1,1,4,weather_driven,historically_calibrated,0.431854,0.073415,4.0746,7.2788,0.0,3.2043
5,1,1,5,weather_driven,historically_calibrated,0.602812,0.102478,5.2788,7.5679,0.0,2.289
6,1,1,6,weather_driven,historically_calibrated,0.901861,0.153316,7.0337,8.3449,0.0,1.3112
7,1,1,7,weather_driven,historically_calibrated,1.592249,0.270682,10.0457,10.759,0.0,0.7133
8,1,1,8,weather_driven,historically_calibrated,1.833077,0.311623,10.8797,11.2118,0.0,0.332
9,1,1,9,weather_driven,historically_calibrated,1.723299,0.292961,10.5101,11.2782,0.0,0.7682
10,1,1,10,weather_driven,historically_calibrated,1.642766,0.27927,10.2278,10.7841,0.0363,0.52
11,1,1,11,weather_driven,historically_calibrated,1.440822,0.24494,9.4738,10.1524,0.114,0.5645
12,1,1,12,weather_driven,historically_calibrated,1.327996,0.225759,9.02,9.6987,0.2009,0.4779
13,1,1,13,weather_driven,historically_calibrated,1.082432,0.184013,7.9351,9.4861,0.2398,1.3112
14,1,1,14,weather_driven,historically_calibrated,1.235529,0.21004,8.6282,9.3556,0.2074,0.52
15,1,1,15,weather_driven,historically_calibrated,1.437394,0.244357,9.4604,10.1977,0.1257,0.6116
16,1,1,16,weather_driven,historically_calibrated,1.815361,0.308611,10.8212,11.2103,0.057,0.332
17,1,1,17,weather_driven,historically_calibrated,2.171217,0.369107,11.9231,11.9579,0.0104,0.0245
18,1,1,18,weather_driven,historically_calibrated,2.339902,0.397783,12.3975,12.4432,0.0,0.0457
19,1,1,19,weather_driven,historically_calibrated,2.4304,0.413168,12.6411,12.6435,0.0,0.0024
20,1,1,20,weather_driven,historically_calibrated,2.420165,0.411428,12.6139,12.622,0.0,0.0081
21,1,1,21,weather_driven,historically_calibrated,2.278309,0.387312,12.2275,12.3039,0.0,0.0764
22,1,1,22,weather_driven,historically_calibrated,2.182979,0.371106,11.9571,11.9816,0.0,0.0245
23,1,1,23,weather_driven,historically_calibrated,1.89072,0.321422,11.0673,11.0785,0.0,0.0111
24,1,1,24,weather_driven,historically_calibrated,1.302174,0.22137,8.9125,8.9182,0.0,0.0057
25,1,2,1,weather_driven,historically_calibrated,1.270848,0.216044,8.7801,8.7839,0.0,0.0038
26,1,2,2,weather_driven,historically_calibrated,1.368411,0.23263,9.1855,9.1966,0.0,0.0111
27,1,2,3,weather_driven,historically_calibrated,1.455689,0.247467,9.5318,9.5466,0.0,0.0148
28,1,2,4,weather_driven,historically_calibrated,1.519936,0.258389,9.7776,9.8232,0.0,0.0457
29,1,2,5,weather_driven,historically_calibrated,1.602416,0.272411,10.0827,10.1132,0.0,0.0306
30,1,2,6,weather_driven,historically_calibrated,1.541905,0.262124,9.86,9.8905,0.0,0.0306
31,1,2,7,weather_driven,historically_calibrated,2.066001,0.35122,11.6125,11.6673,0.0,0.0548
32,1,2,8,weather_driven,historically_calibrated,1.959999,0.3332,11.2872,11.3764,0.0,0.0892
33,1,2,9,weather_driven,historically_calibrated,1.855492,0.315434,10.9532,11.0564,0.0,0.1032
34,1,2,10,weather_driven,historically_calibrated,1.656108,0.281538,10.2753,10.4546,0.0052,0.1741
35,1,2,11,weather_driven,historically_calibrated,1.420865,0.241547,9.3953,9.7235,0.0272,0.3009
36,1,2,12,weather_driven,historically_calibrated,1.21451,0.206467,8.5365,8.9139,0.0454,0.332
37,1,2,13,weather_driven,historically_calibrated,1.108735,0.188485,8.0584,8.5549,0.0959,0.4005
38,1,2,14,weather_driven,historically_calibrated,1.08514,0.184474,7.9479,8.4689,0.0829,0.4381
39,1,2,15,weather_driven,historically_calibrated,1.122439,0.190815,8.122,8.6977,0.0557,0.52
40,1,2,16,weather_driven,historically_calibrated,1.206006,0.205021,8.4991,9.0947,0.0311,0.5645
41,1,2,17,weather_driven,historically_calibrated,1.314765,0.22351,8.9651,9.4083,0.0052,0.4381
42,1,2,18,weather_driven,historically_calibrated,1.412967,0.240204,9.3641,9.6961,0.0,0.332
43,1,2,19,weather_driven,historically_calibrated,1.417859,0.241036,9.3835,9.6844,0.0,0.3009
44,1,2,20,weather_driven,historically_calibrated,1.398029,0.237665,9.3046,9.5765,0.0,0.2718
45,1,2,21,weather_driven,historically_calibrated,1.313878,0.223359,8.9614,9.2332,0.0,0.2718
46,1,2,22,weather_driven,historically_calibrated,1.239783,0.210763,8.6467,8.8661,0.0,0.2194
47,1,2,23,weather_driven,historically_calibrated,1.16646,0.198298,8.3228,8.5675,0.0,0.2447
48,1,2,24,weather_driven,historically_calibrated,0.828109,0.140778,6.6347,6.9065,0.0,0.2718
49,1,3,1,weather_driven,historically_calibrated,0.788633,0.134068,6.4129,6.6322,0.0,0.2194
50,1,3,2,weather_driven,historically_calibrated,0.789483,0.134212,6.4177,6.6371,0.0,0.2194
51,1,3,3,weather_driven,historically_calibrated,0.814212,0.138416,6.5573,6.7767,0.0,0.2194
52,1,3,4,weather_driven,historically_calibrated,0.842403,0.143209,6.7136,6.9095,0.0,0.1959
53,1,3,5,weather_driven,historically_calibrated,0.883231,0.150149,6.9347,7.1089,0.0,0.1741
54,1,3,6,weather_driven,historically_calibrated,0.909837,0.154672,7.0756,7.2715,0.0,0.1959
55,1,3,7,weather_driven,historically_calibrated,1.300803,0.221137,8.9067,9.1026,0.0,0.1959
56,1,3,8,weather_driven,historically_calibrated,1.406122,0.239041,9.3369,9.511,0.0,0.1741
57,1,3,9,weather_driven,historically_calibrated,1.384625,0.235386,9.2509,9.4481,0.0013,0.1959
58,1,3,10,weather_driven,historically_calibrated,1.261592,0.214471,8.7406,9.0267,0.0415,0.2447
59,1,3,11,weather_driven,historically_calibrated,1.106255,0.188063,8.0469,8.4904,0.1115,0.332
60,1,3,12,weather_driven,historically_calibrated,0.868837,0.147702,6.8574,7.5012,0.1659,0.4779
61,1,3,13,weather_driven,historically_calibrated,0.903593,0.153611,7.0428,7.8306,0.1763,0.6116
62,1,3,14,weather_driven,historically_calibrated,0.761286,0.129419,6.2556,7.1127,0.1439,0.7133
63,1,3,15,weather_driven,historically_calibrated,0.941294,0.16002,7.2392,8.0549,0.1024,0.7133
64,1,3,16,weather_driven,historically_calibrated,1.059574,0.180128,7.8263,8.538,0.0505,0.6611
65,1,3,17,weather_driven,historically_calibrated,1.164613,0.197984,8.3145,8.8868,0.0078,0.5645
66,1,3,18,weather_driven,historically_calibrated,1.261577,0.214468,8.7405,9.2184,0.0,0.4779
67,1,3,19,weather_driven,historically_calibrated,1.139006,0.193631,8.1981,8.7181,0.0,0.52
68,1,3,20,weather_driven,historically_calibrated,1.140034,0.193806,8.2028,8.6807,0.0,0.4779
69,1,3,21,weather_driven,historically_calibrated,1.092817,0.185779,7.984,8.4221,0.0,0.4381
70,1,3,22,weather_driven,historically_calibrated,1.042112,0.177159,7.7423,8.1428,0.0,0.4005
71,1,3,23,weather_driven,historically_calibrated,0.969175,0.16476,7.3815,7.8195,0.0,0.4381
72,1,3,24,weather_driven,historically_calibrated,0.668819,0.113699,5.7,6.2645,0.0,0.5645
73,1,4,1,weather_driven,historically_calibrated,0.64873,0.110284,5.5741,6.1857,0.0,0.6116
74,1,4,2,weather_driven,historically_calibrated,0.655899,0.111503,5.6192,6.2308,0.0,0.6116
75,1,4,3,weather_driven,historically_calibrated,0.665017,0.113053,5.6763,6.2879,0.0,0.6116
76,1,4,4,weather_driven,historically_calibrated,0.672584,0.114339,5.7233,6.3349,0.0,0.6116
77,1,4,5,weather_driven,historically_calibrated,0.67332,0.114464,5.7279,6.4412,0.0,0.7133
78,1,4,6,weather_driven,historically_calibrated,0.685295,0.1165,5.8018,6.6275,0.0,0.8257
79,1,4,7,weather_driven,historically_calibrated,1.005968,0.171015,7.5655,8.5149,0.0,0.9494
80,1,4,8,weather_driven,historically_calibrated,1.058818,0.179999,7.8227,8.9076,0.0,1.0848
81,1,4,9,weather_driven,historically_calibrated,1.036771,0.176251,7.7164,8.949,0.0,1.2326
82,1,4,10,weather_driven,historically_calibrated,0.936679,0.159235,7.2154,8.6423,0.0337,1.3932
83,1,4,11,weather_driven,historically_calibrated,0.721404,0.122639,6.0206,7.6862,0.0985,1.5671
84,1,4,12,weather_driven,historically_calibrated,0.63285,0.107585,5.4732,7.2919,0.1594,1.6593
85,1,4,13,weather_driven,historically_calibrated,0.576579,0.098018,5.1052,7.0546,0.1944,1.755
86,1,4,14,weather_driven,historically_calibrated,0.600582,0.102099,5.2642,7.1127,0.1892,1.6593
87,1,4,15,weather_driven,historically_calibrated,0.680628,0.115707,5.7731,7.3049,0.1387,1.3932
88,1,4,16,weather_driven,historically_calibrated,0.817807,0.139027,6.5774,7.5916,0.0648,0.9494
89,1,4,17,weather_driven,historically_calibrated,0.949452,0.161407,7.2811,7.9017,0.0091,0.6116
90,1,4,18,weather_driven,historically_calibrated,0.967955,0.164552,7.3753,8.1434,0.0,0.7682
91,1,4,19,weather_driven,historically_calibrated,0.90393,0.153668,7.0446,8.3558,0.0,1.3112
92,1,4,20,weather_driven,historically_calibrated,0.9434,0.160378,7.25,8.5613,0.0,1.3112
93,1,4,21,weather_driven,historically_calibrated,0.879179,0.14946,6.913,8.3062,0.0,1.3932
94,1,4,22,weather_driven,historically_calibrated,0.875085,0.148764,6.8911,7.9759,0.0,1.0848
95,1,4,23,weather_driven,historically_calibrated,0.915429,0.155623,7.105,7.7661,0.0,0.6611
96,1,4,24,weather_driven,historically_calibrated,0.682834,0.116082,5.7867,6.2645,0.0,0.4779
97,1,5,1,weather_driven,historically_calibrated,0.730748,0.124227,6.0762,6.348,0.0,0.2718
98,1,5,2,weather_driven,historically_calibrated,0.793613,0.134914,6.4412,6.6371,0.0,0.1959
99,1,5,3,weather_driven,historically_calibrated,0.824966,0.140244,6.6173,6.7359,0.0,0.1187
100,1,5,4,weather_driven,historically_calibrated,0.851321,0.144724,6.7624,6.8274,0.0,0.065
101,1,5,5,weather_driven,historically_calibrated,0.876059,0.14893,6.8963,6.9419,0.0,0.0457
102,1,5,6,weather_driven,historically_calibrated,0.934493,0.158864,7.2041,7.2286,0.0,0.0245
103,1,5,7,weather_driven,historically_calibrated,1.300323,0.221055,8.9047,8.9423,0.0,0.0376
104,1,5,8,weather_driven,historically_calibrated,1.335967,0.227114,9.0529,9.0722,0.0,0.0193
105,1,5,9,weather_driven,historically_calibrated,1.331729,0.226394,9.0354,9.0599,0.0,0.0245
106,1,5,10,weather_driven,historically_calibrated,1.287439,0.218865,8.8505,8.862,0.0091,0.0024
107,1,5,11,weather_driven,historically_calibrated,1.037856,0.176435,7.7217,7.7398,0.0181,0.0
108,1,5,12,weather_driven,historically_calibrated,1.167425,0.198462,8.3272,8.3907,0.0635,0.0
109,1,5,13,weather_driven,historically_calibrated,1.17289,0.199391,8.3517,8.3997,0.048,0.0
110,1,5,14,weather_driven,historically_calibrated,1.191277,0.202517,8.4339,8.4689,0.035,0.0
111,1,5,15,weather_driven,historically_calibrated,1.258646,0.21397,8.728,8.7513,0.0233,0.0
112,1,5,16,weather_driven,historically_calibrated,1.364225,0.231918,9.1685,9.2061,0.0376,0.0
113,1,5,17,weather_driven,historically_calibrated,1.571641,0.267179,9.9702,9.9878,0.0065,0.0111
114,1,5,18,weather_driven,historically_calibrated,1.713835,0.291352,10.4774,10.5322,0.0,0.0548
115,1,5,19,weather_driven,historically_calibrated,1.753368,0.298073,10.613,10.6506,0.0,0.0376
116,1,5,20,weather_driven,historically_calibrated,1.602918,0.272496,10.0845,10.1736,0.0,0.0892
117,1,5,21,weather_driven,historically_calibrated,1.441798,0.245106,9.4776,9.5808,0.0,0.1032
118,1,5,22,weather_driven,historically_calibrated,1.309661,0.222642,8.9438,9.033,0.0,0.0892
119,1,5,23,weather_driven,historically_calibrated,1.182635,0.201048,8.3954,8.514,0.0,0.1187
120,1,5,24,weather_driven,historically_calibrated,0.85516,0.145377,6.7833,6.8209,0.0,0.0376
121,1,6,1,weather_driven,historically_calibrated,0.65858,0.111959,5.636,5.6908,0.0,0.0548
122,1,6,2,weather_driven,historically_calibrated,0.641464,0.109049,5.5281,5.5828,0.0,0.0548
123,1,6,3,weather_driven,historically_calibrated,0.636265,0.108165,5.495,5.56,0.0,0.065
124,1,6,4,weather_driven,historically_calibrated,0.639003,0.108631,5.5124,5.6016,0.0,0.0892
125,1,6,5,weather_driven,historically_calibrated,0.657707,0.11181,5.6306,5.6956,0.0,0.065
126,1,6,6,weather_driven,historically_calibrated,0.688816,0.117099,5.8234,5.8998,0.0,0.0764
127,1,6,7,weather_driven,historically_calibrated,0.889991,0.151299,6.9707,7.0472,0.0,0.0764
128,1,6,8,weather_driven,historically_calibrated,0.935633,0.159058,7.21,7.2865,0.0,0.0764
129,1,6,9,weather_driven,historically_calibrated,0.975419,0.165821,7.413,7.4677,0.0,0.0548
130,1,6,10,weather_driven,historically_calibrated,1.073945,0.182571,7.8949,7.9509,0.0104,0.0457
131,1,6,11,weather_driven,historically_calibrated,1.02482,0.174219,7.6582,7.7618,0.0272,0.0764
132,1,6,12,weather_driven,historically_calibrated,0.8642,0.146914,6.8324,6.9492,0.0518,0.065
133,1,6,13,weather_driven,historically_calibrated,0.923625,0.157016,7.1477,7.2994,0.0752,0.0764
134,1,6,14,weather_driven,historically_calibrated,0.920282,0.156448,7.1303,7.3115,0.092,0.0892
135,1,6,15,weather_driven,historically_calibrated,1.001414,0.17024,7.5429,7.7062,0.0868,0.0764
136,1,6,16,weather_driven,historically_calibrated,1.165458,0.198128,8.3183,8.4184,0.0544,0.0457
137,1,6,17,weather_driven,historically_calibrated,1.3086,0.222462,8.9394,8.9755,0.0117,0.0245
138,1,6,18,weather_driven,historically_calibrated,1.433564,0.243706,9.4454,9.4698,0.0,0.0245
139,1,6,19,weather_driven,historically_calibrated,1.491112,0.253489,9.6682,9.6875,0.0,0.0193
140,1,6,20,weather_driven,historically_calibrated,1.491615,0.253575,9.6701,9.6894,0.0,0.0193
141,1,6,21,weather_driven,historically_calibrated,1.427984,0.242757,9.4234,9.454,0.0,0.0306
142,1,6,22,weather_driven,historically_calibrated,1.36696,0.232383,9.1796,9.2828,0.0,0.1032
143,1,6,23,weather_driven,historically_calibrated,1.281436,0.217844,8.8251,8.9143,0.0,0.0892
144,1,6,24,weather_driven,historically_calibrated,0.928007,0.157761,7.1705,7.2597,0.0,0.0892
145,1,7,1,weather_driven,historically_calibrated,0.834623,0.141886,6.6707,6.774,0.0,0.1032
146,1,7,2,weather_driven,historically_calibrated,0.835519,0.142038,6.6757,6.7789,0.0,0.1032
147,1,7,3,weather_driven,historically_calibrated,0.827168,0.140618,6.6295,6.6842,0.0,0.0548
148,1,7,4,weather_driven,historically_calibrated,0.831474,0.141351,6.6533,6.772,0.0,0.1187
149,1,7,5,weather_driven,historically_calibrated,0.824195,0.140113,6.613,6.8089,0.0,0.1959
150,1,7,6,weather_driven,historically_calibrated,0.863892,0.146862,6.8307,6.9663,0.0,0.1356
151,1,7,7,weather_driven,historically_calibrated,1.213264,0.206255,8.531,8.6202,0.0,0.0892
152,1,7,8,weather_driven,historically_calibrated,1.286575,0.218718,8.8468,8.9016,0.0,0.0548
153,1,7,9,weather_driven,historically_calibrated,1.254398,0.213248,8.7097,8.8453,0.0,0.1356
154,1,7,10,weather_driven,historically_calibrated,1.124586,0.19118,8.1319,8.4562,0.0233,0.3009
155,1,7,11,weather_driven,historically_calibrated,1.076963,0.183084,7.9092,8.0578,0.0454,0.1032
156,1,7,12,weather_driven,historically_calibrated,1.00679,0.171154,7.5695,7.7194,0.0467,0.1032
157,1,7,13,weather_driven,historically_calibrated,0.953341,0.162068,7.301,7.5373,0.0622,0.1741
158,1,7,14,weather_driven,historically_calibrated,0.943596,0.160411,7.251,7.5514,0.0557,0.2447
159,1,7,15,weather_driven,historically_calibrated,1.033452,0.175687,7.7003,8.1005,0.035,0.3652
160,1,7,16,weather_driven,historically_calibrated,1.179931,0.200588,8.3833,8.7257,0.0104,0.332
161,1,7,17,weather_driven,historically_calibrated,1.481977,0.251936,9.6332,9.8818,0.0039,0.2447
162,1,7,18,weather_driven,historically_calibrated,1.741206,0.296005,10.5715,10.8434,0.0,0.2718
163,1,7,19,weather_driven,historically_calibrated,1.870163,0.317928,11.0009,11.5209,0.0,0.52
164,1,7,20,weather_driven,historically_calibrated,1.982373,0.337003,11.3569,11.7222,0.0,0.3652
165,1,7,21,weather_driven,historically_calibrated,1.960308,0.333252,11.2882,11.5328,0.0,0.2447
166,1,7,22,weather_driven,historically_calibrated,1.848245,0.314202,10.9295,11.1254,0.0,0.1959
167,1,7,23,weather_driven,historically_calibrated,1.729472,0.29401,10.5313,10.6345,0.0,0.1032
168,1,7,24,weather_driven,historically_calibrated,1.247263,0.212035,8.679,8.7166,0.0,0.0376
169,1,8,1,weather_driven,historically_calibrated,1.396084,0.237334,9.2969,9.3117,0.0,0.0148
170,1,8,2,weather_driven,historically_calibrated,1.43023,0.243139,9.4323,9.4404,0.0,0.0081
171,1,8,3,weather_driven,historically_calibrated,1.437149,0.244315,9.4594,9.4651,0.0,0.0057
172,1,8,4,weather_driven,historically_calibrated,1.453901,0.247163,9.5248,9.536,0.0,0.0111
173,1,8,5,weather_driven,historically_calibrated,1.537528,0.26138,9.8436,9.8629,0.0,0.0193
174,1,8,6,weather_driven,historically_calibrated,1.661789,0.282504,10.2954,10.3199,0.0,0.0245
175,1,8,7,weather_driven,historically_calibrated,2.604696,0.442798,13.0906,13.1099,0.0,0.0193
176,1,8,8,weather_driven,historically_calibrated,2.820339,0.479458,13.6145,13.6257,0.0,0.0111
177,1,8,9,weather_driven,historically_calibrated,2.814376,0.478444,13.6005,13.6075,0.0013,0.0057
178,1,8,10,weather_driven,historically_calibrated,2.543187,0.432342,12.9348,12.9809,0.0454,0.0007
179,1,8,11,weather_driven,historically_calibrated,2.218894,0.377212,12.06,12.1897,0.1296,0.0001
180,1,8,12,weather_driven,historically_calibrated,1.920671,0.326514,11.1631,11.3731,0.21,0.0
181,1,8,13,weather_driven,historically_calibrated,1.742847,0.296284,10.5772,10.8312,0.254,0.0
182,1,8,14,weather_driven,historically_calibrated,1.746394,0.296887,10.5893,10.8161,0.2268,0.0
183,1,8,15,weather_driven,historically_calibrated,1.953388,0.332076,11.2665,11.4298,0.1633,0.0
184,1,8,16,weather_driven,historically_calibrated,2.362213,0.401576,12.4583,12.5464,0.0881,0.0
185,1,8,17,weather_driven,historically_calibrated,2.724495,0.463164,13.3858,13.4066,0.0207,0.0
186,1,8,18,weather_driven,historically_calibrated,3.039795,0.516765,14.1152,14.1153,0.0,0.0001
187,1,8,19,weather_driven,historically_calibrated,3.225133,0.548273,14.5153,14.5156,0.0,0.0003
188,1,8,20,weather_driven,historically_calibrated,3.233395,0.549677,14.5327,14.533,0.0,0.0003
189,1,8,21,weather_driven,historically_calibrated,3.138969,0.533625,14.3317,14.3317,0.0,0.0
190,1,8,22,weather_driven,historically_calibrated,2.956485,0.502602,13.9287,13.9288,0.0,0.0
191,1,8,23,weather_driven,historically_calibrated,2.832401,0.481508,13.6429,13.6429,0.0,0.0
192,1,8,24,weather_driven,historically_calibrated,1.861453,0.316447,10.9726,10.9726,0.0,0.0
193,1,9,1,weather_driven,historically_calibrated,1.67064,0.284009,10.3266,10.3267,0.0,0.0
194,1,9,2,weather_driven,historically_calibrated,1.538344,0.261518,9.8467,9.8467,0.0,0.0
195,1,9,3,weather_driven,historically_calibrated,1.42823,0.242799,9.4244,9.4244,0.0,0.0
196,1,9,4,weather_driven,historically_calibrated,1.424943,0.24224,9.4114,9.4128,0.0,0.0014
197,1,9,5,weather_driven,historically_calibrated,1.443303,0.245361,9.4835,9.4873,0.0,0.0038
198,1,9,6,weather_driven,historically_calibrated,1.45581,0.247488,9.5322,9.5471,0.0,0.0148
199,1,9,7,weather_driven,historically_calibrated,2.162161,0.367567,11.8968,11.9344,0.0,0.0376
200,1,9,8,weather_driven,historically_calibrated,2.206473,0.3751,12.0246,12.0896,0.0,0.065
201,1,9,9,weather_driven,historically_calibrated,2.147218,0.365027,11.8533,11.9437,0.0013,0.0892
202,1,9,10,weather_driven,historically_calibrated,1.947747,0.331117,11.2487,11.3882,0.0363,0.1032
203,1,9,11,weather_driven,historically_calibrated,1.760522,0.299289,10.6373,10.7958,0.1037,0.0548
204,1,9,12,weather_driven,historically_calibrated,1.582631,0.269047,10.0105,10.222,0.1464,0.065
205,1,9,13,weather_driven,historically_calibrated,1.454088,0.247195,9.5255,9.7448,0.1542,0.065
206,1,9,14,weather_driven,historically_calibrated,1.411696,0.239988,9.359,9.6164,0.1387,0.1187
207,1,9,15,weather_driven,historically_calibrated,1.44762,0.246095,9.5003,9.7691,0.0946,0.1741
208,1,9,16,weather_driven,historically_calibrated,1.598867,0.271807,10.0698,10.2082,0.0492,0.0892
209,1,9,17,weather_driven,historically_calibrated,1.724379,0.293144,10.5138,10.5672,0.0078,0.0457
210,1,9,18,weather_driven,historically_calibrated,1.80177,0.306301,10.776,10.8308,0.0,0.0548
211,1,9,19,weather_driven,historically_calibrated,1.820262,0.309444,10.8374,10.8922,0.0,0.0548
212,1,9,20,weather_driven,historically_calibrated,1.777402,0.302158,10.6944,10.7708,0.0,0.0764
213,1,9,21,weather_driven,historically_calibrated,1.680339,0.285658,10.3607,10.4499,0.0,0.0892
214,1,9,22,weather_driven,historically_calibrated,1.552331,0.263896,9.8988,10.0344,0.0,0.1356
215,1,9,23,weather_driven,historically_calibrated,1.405657,0.238962,9.3351,9.636,0.0,0.3009
216,1,9,24,weather_driven,historically_calibrated,0.963861,0.163856,7.3545,7.7197,0.0,0.3652
217,1,10,1,weather_driven,historically_calibrated,0.844076,0.143493,6.7227,7.2006,0.0,0.4779
218,1,10,2,weather_driven,historically_calibrated,0.850773,0.144631,6.7594,7.1246,0.0,0.3652
219,1,10,3,weather_driven,historically_calibrated,0.837943,0.14245,6.689,7.0211,0.0,0.332
220,1,10,4,weather_driven,historically_calibrated,0.851022,0.144674,6.7608,7.0326,0.0,0.2718
221,1,10,5,weather_driven,historically_calibrated,0.857364,0.145752,6.7953,7.0671,0.0,0.2718
222,1,10,6,weather_driven,historically_calibrated,0.881109,0.149789,6.9234,7.1427,0.0,0.2194
223,1,10,7,weather_driven,historically_calibrated,1.214709,0.206501,8.5374,8.782,0.0,0.2447
224,1,10,8,weather_driven,historically_calibrated,1.249394,0.212397,8.6882,8.9076,0.0,0.2194
225,1,10,9,weather_driven,historically_calibrated,1.24842,0.212231,8.684,8.8381,0.0,0.1541
226,1,10,10,weather_driven,historically_calibrated,1.077767,0.18322,7.913,8.0382,0.0065,0.1187
227,1,10,11,weather_driven,historically_calibrated,0.991558,0.168565,7.4939,7.6862,0.0181,0.1741
228,1,10,12,weather_driven,historically_calibrated,0.932262,0.158485,7.1926,7.3965,0.0298,0.1741
229,1,10,13,weather_driven,historically_calibrated,1.006836,0.171162,7.5698,7.8306,0.0415,0.2194
230,1,10,14,weather_driven,historically_calibrated,0.992374,0.168704,7.498,7.843,0.0441,0.3009
231,1,10,15,weather_driven,historically_calibrated,1.081323,0.183825,7.9298,8.162,0.0363,0.1959
232,1,10,16,weather_driven,historically_calibrated,1.043529,0.1774,7.7491,8.538,0.0207,0.7682
233,1,10,17,weather_driven,historically_calibrated,0.798524,0.135749,6.469,9.0027,0.0039,2.5298
234,1,10,18,weather_driven,historically_calibrated,1.072942,0.1824,7.8901,9.4572,0.0,1.5671
235,1,10,19,weather_driven,historically_calibrated,1.314235,0.22342,8.9629,9.624,0.0,0.6611
236,1,10,20,weather_driven,historically_calibrated,1.419614,0.241334,9.3904,9.7556,0.0,0.3652
237,1,10,21,weather_driven,historically_calibrated,1.384098,0.235297,9.2488,9.5808,0.0,0.332
238,1,10,22,weather_driven,historically_calibrated,1.338726,0.227583,9.0643,9.1999,0.0,0.1356
239,1,10,23,weather_driven,historically_calibrated,1.233532,0.2097,8.6196,8.6743,0.0,0.0548
240,1,10,24,weather_driven,historically_calibrated,0.870968,0.148065,6.8689,6.9065,0.0,0.0376
241,1,11,1,weather_driven,historically_calibrated,0.816909,0.138875,6.5724,6.5916,0.0,0.0193
242,1,11,2,weather_driven,historically_calibrated,0.83035,0.141159,6.6471,6.6777,0.0,0.0306
243,1,11,3,weather_driven,historically_calibrated,0.842058,0.14315,6.7117,6.7767,0.0,0.065
244,1,11,4,weather_driven,historically_calibrated,0.874575,0.148678,6.8883,6.9915,0.0,0.1032
245,1,11,5,weather_driven,historically_calibrated,0.930199,0.158134,7.1819,7.3175,0.0,0.1356
246,1,11,6,weather_driven,historically_calibrated,1.005928,0.171008,7.5653,7.7009,0.0,0.1356
247,1,11,7,weather_driven,historically_calibrated,1.493818,0.253949,9.6785,9.7972,0.0,0.1187
248,1,11,8,weather_driven,historically_calibrated,1.632167,0.277468,10.19,10.2791,0.0,0.0892
249,1,11,9,weather_driven,historically_calibrated,1.681531,0.28586,10.3649,10.5018,0.0013,0.1356
250,1,11,10,weather_driven,historically_calibrated,1.60491,0.272835,10.0917,10.3448,0.0337,0.2194
251,1,11,11,weather_driven,historically_calibrated,1.431453,0.243347,9.4371,9.8307,0.1218,0.2718
252,1,11,12,weather_driven,historically_calibrated,1.285036,0.218456,8.8403,9.3325,0.2203,0.2718
253,1,11,13,weather_driven,historically_calibrated,1.171155,0.199096,8.3439,8.917,0.2722,0.3009
254,1,11,14,weather_driven,historically_calibrated,1.170055,0.198909,8.339,8.8862,0.2462,0.3009
255,1,11,15,weather_driven,historically_calibrated,1.304084,0.221694,8.9205,9.4477,0.162,0.3652
256,1,11,16,weather_driven,historically_calibrated,1.541711,0.262091,9.8592,10.2638,0.0726,0.332
257,1,11,17,weather_driven,historically_calibrated,1.67856,0.285355,10.3545,10.5672,0.0168,0.1959
258,1,11,18,weather_driven,historically_calibrated,1.742431,0.296213,10.5757,10.7113,0.0,0.1356
259,1,11,19,weather_driven,historically_calibrated,1.755969,0.298515,10.6219,10.711,0.0,0.0892
260,1,11,20,weather_driven,historically_calibrated,1.686709,0.286741,10.3831,10.4722,0.0,0.0892
261,1,11,21,weather_driven,historically_calibrated,1.579407,0.268499,9.9987,10.0443,0.0,0.0457
262,1,11,22,weather_driven,historically_calibrated,1.450828,0.246641,9.5129,9.5893,0.0,0.0764
263,1,11,23,weather_driven,historically_calibrated,1.355294,0.2304,9.1321,9.2086,0.0,0.0764
264,1,11,24,weather_driven,historically_calibrated,1.184057,0.20129,8.4017,8.4474,0.0,0.0457
265,1,12,1,weather_driven,historically_calibrated,1.127293,0.19164,8.1444,8.175,0.0,0.0306
266,1,12,2,weather_driven,historically_calibrated,1.111022,0.188874,8.0691,8.0997,0.0,0.0306
267,1,12,3,weather_driven,historically_calibrated,1.267193,0.215423,8.7645,8.7726,0.0,0.0081
268,1,12,4,weather_driven,historically_calibrated,1.300675,0.221115,8.9062,9.1256,0.0,0.2194
269,1,12,5,weather_driven,historically_calibrated,1.449012,0.246332,9.5058,9.5708,0.0,0.065
270,1,12,6,weather_driven,historically_calibrated,1.545455,0.262727,9.8732,9.9764,0.0,0.1032
271,1,12,7,weather_driven,historically_calibrated,2.42027,0.411446,12.6142,12.629,0.0,0.0148
272,1,12,8,weather_driven,historically_calibrated,2.665147,0.453075,13.2409,13.2417,0.0,0.0007
273,1,12,9,weather_driven,historically_calibrated,2.678372,0.455323,13.2735,13.2747,0.0013,0.0
